x,y,iks
-282.655873,-238.758575,4
-267.063286,-256.080458,4
-250.411075,-272.386294,4
-232.765312,-287.611387,4
-214.196008,-301.695327,4
-194.776842,-314.582234,4
-174.584861,-326.220977,4
-153.700183,-336.565378,4
-132.205671,-345.574392,4
-110.186607,-353.212276,4
-87.730358,-359.448723,4
-64.926022,-364.25899,4
-41.86408,-367.623991,4
-18.636034,-369.530375,4
4.665954,-369.970578,4
27.949428,-368.942854,4
51.122008,-366.45128,4
74.091752,-362.505741,4
96.767523,-357.121893,4
119.059351,-350.321097,4
140.878788,-342.130336,4
162.139263,-332.582109,4
182.756419,-321.714301,4
202.648455,-309.57003,4
221.736446,-296.197483,4
239.944655,-281.649716,4
257.200839,-265.984451,4
273.436531,-249.263843,4
288.587312,-231.554234,4
302.593068,-212.925891,4
315.39823,-193.452724,4
326.951991,-173.211997,4
337.208508,-152.284018,4
346.127087,-130.751825,4
353.672342,-108.700849,4
359.814336,-86.218582,4
364.528698,-63.394227,4
367.796725,-40.318343,4
369.60545,-17.082489,4
369.947695,6.221143,4
380,0,4
379.246139,23.924167,4
376.987549,47.75341,4
373.233189,71.393183,4
367.997957,94.749689,4
361.302624,117.730259,4
353.173755,140.243712,4
343.643603,162.200721,4
332.749981,183.514169,4
320.536111,204.09949,4
307.050453,223.875008,4
292.346516,242.76226,4
276.482638,260.686307,4
259.521765,277.576032,4
241.531189,293.364423,4
222.582294,307.988835,4
202.750262,321.391243,4
182.11378,333.518472,4
160.754727,344.322404,4
138.75785,353.760172,4
116.210425,361.79433,4
93.201914,368.393001,4
69.823606,373.530004,4
46.16826,377.184957,4
22.329733,379.343358,4
-1.597391,379.996643,4
-25.518178,379.14222,4
-49.337716,376.783479,4
-72.961498,372.929779,4
-96.295791,367.59641,4
-119.248013,360.804534,4
-141.727095,352.581098,4
-163.643849,342.95873,4
-184.911316,331.975609,4
-205.445112,319.675313,4
-225.163766,306.106646,4
-243.989041,291.323442,4
-261.846243,275.384359,4
-278.664521,258.352636,4
-294.377146,240.295851,4
-308.921774,221.285647,4
-322.240697,201.397451,4
-334.28107,180.710172,4
-344.99512,159.305892,4
-354.340337,137.269536,4
-362.279642,114.688538,4
-368.781535,91.652491,4
-373.820219,68.252796,4
-377.3757,44.582295,4
-379.433873,20.734905,4
-379.98657,-3.194754,4
-379.0316,-27.111737,4
-376.572751,-50.92115,4
-372.619778,-74.528523,4
-367.188367,-97.840191,4
-360.300068,-120.763659,4
-351.98221,-143.207975,4
-342.267797,-165.084086,4
-331.195372,-186.305195,4
-318.808867,-206.787103,4
-305.157429,-226.448545,4
-290.295221,-245.21151,4
-274.281213,-263.001552,4
-257.178942,-279.748086,4
-239.056266,-295.384667,4
-219.985089,-309.849254,4
-200.04108,-323.084457,4
-179.303371,-335.037761,4
-157.854242,-345.66174,4
-135.778797,-354.914241,4
-113.164624,-362.758553,4
-90.101449,-369.163553,4
-66.680779,-374.103827,4
-42.995541,-377.559775,4
-19.139711,-379.517683,4
4.79206,-379.969783,4
28.704818,-378.914282,4
52.503684,-376.355368,4
76.094232,-372.303193,4
99.382862,-366.773836,4
122.277171,-359.789235,4
144.686323,-351.377102,4
166.521405,-341.570815,4
187.695782,-330.409282,4
208.125441,-317.936788,4
227.729323,-304.20282,4
246.429646,-289.26187,4
264.152213,-273.17322,4
280.826707,-256.000704,4
296.386969,-237.812457,4
310.77126,-218.680644,4
323.922507,-198.681176,4
335.788531,-177.893402,4
346.322251,-156.399803,4
355.481873,-134.285658,4
363.231054,-111.63871,4
369.539047,-88.548814,4
374.380825,-65.107585,4
377.737177,-41.408028,4
379.594786,-17.544178,4
379.946282,6.389282,4
390,0,4
389.226301,24.55375,4
386.908274,49.010079,4
383.055115,73.271951,4
377.682114,97.243102,4
370.810588,120.828424,4
362.467801,143.934336,4
352.686856,166.469161,4
341.506559,188.343489,4
328.971271,209.470529,4
315.130728,229.766456,4
300.039845,249.15074,4
283.758497,267.546473,4
266.351285,284.880665,4
247.887273,301.084539,4
228.439723,316.093804,4
208.085795,329.848908,4
186.906248,342.295274,4
164.985115,353.38352,4
142.409372,363.06965,4
119.268594,371.315233,4
95.654596,378.087554,4
71.661069,383.359741,4
47.383215,387.110877,4
22.917358,389.326078,4
-1.639428,389.996554,4
-26.189709,389.119646,4
-50.636077,386.698833,4
-74.881537,382.74372,4
-98.829891,377.27,4
-122.386118,370.29939,4
-145.456756,361.859548,4
-167.950267,351.98396,4
-189.777403,340.71181,4
-210.851562,328.087822,4
-231.089128,314.162084,4
-250.409805,298.989849,4
-268.736934,282.631316,4
-285.997798,265.15139,4
-302.123913,246.619426,4
-317.051294,227.108953,4
-330.720716,206.697383,4
-343.07794,185.465703,4
-354.073939,163.498152,4
-363.665083,140.881892,4
-371.813317,117.706657,4
-378.486313,94.064399,4
-383.657593,70.048922,4
-387.30664,45.755513,4
-389.418975,21.280561,4
-389.986217,-3.278826,4
-389.006116,-27.825204,4
-386.48256,-52.26118,4
-382.425562,-76.4898,4
-376.851219,-100.414933,4
-369.781648,-123.94165,4
-361.2449,-146.976605,4
-351.274844,-169.428404,4
-339.91104,-191.207963,4
-327.198574,-212.228869,4
-313.187888,-232.407717,4
-297.934569,-251.664444,4
-281.499139,-269.922645,4
-263.946809,-287.109878,4
-245.34722,-303.157948,4
-225.774171,-318.003182,4
-205.305319,-331.586679,4
-184.021881,-343.854544,4
-162.008301,-354.758101,4
-139.351923,-364.254089,4
-116.14264,-372.304831,4
-92.472539,-378.878383,4
-68.435537,-383.948665,4
-44.127003,-387.495558,4
-19.643387,-389.50499,4
4.918167,-389.968988,4
29.460208,-388.885711,4
53.88536,-386.259457,4
78.096712,-382.100646,4
101.9982,-376.425779,4
125.494991,-369.257372,4
148.493858,-360.623868,4
170.903547,-350.559521,4
192.635144,-339.104263,4
213.602426,-326.303545,4
233.7222,-312.208157,4
252.914637,-296.874025,4
271.103587,-280.361989,4
288.216884,-262.737565,4
304.186626,-244.070679,4
318.949451,-224.435398,4
332.446783,-203.909628,4
344.625071,-182.574807,4
355.435995,-160.515587,4
364.836659,-137.819491,4
372.789766,-114.576571,4
379.263759,-90.879046,4
384.232952,-66.820942,4
387.677629,-42.497713,4
389.584123,-18.005867,4
389.944868,6.557421,4
400,0,4
399.206463,25.183334,4
396.828999,50.266747,4
392.877041,75.150719,4
387.366271,99.736515,4
380.318552,123.926588,4
371.761847,147.62496,4
361.730109,170.737601,4
350.263138,193.17281,4
337.406432,214.841569,4
323.211003,235.657903,4
307.733174,255.539221,4
291.034356,274.406639,4
273.180805,292.185297,4
254.243357,308.804656,4
234.297152,324.198774,4
213.421328,338.306572,4
191.698715,351.072076,4
169.215502,362.444636,4
146.060895,372.379128,4
122.326763,380.836137,4
98.107278,387.782106,4
73.498533,393.189478,4
48.598169,397.036797,4
23.504982,399.308798,4
-1.681464,399.996466,4
-26.86124,399.097073,4
-51.934438,396.614188,4
-76.801576,392.557662,4
-101.36399,386.943589,4
-125.524224,379.794246,4
-149.186416,371.137998,4
-172.256684,361.00919,4
-194.64349,349.44801,4
-216.258012,336.50033,4
-237.01449,322.217522,4
-256.830569,306.656255,4
-275.627624,289.878272,4
-293.331075,271.950143,4
-309.87068,252.943001,4
-325.180815,232.93226,4
-339.200734,211.997316,4
-351.87481,190.221234,4
-363.152758,167.690413,4
-372.989828,144.494249,4
-381.346992,120.724777,4
-388.19109,96.476306,4
-393.494967,71.845048,4
-397.237579,46.928731,4
-399.404076,21.826216,4
-399.985863,-3.362899,4
-398.980631,-28.538671,4
-396.392369,-53.60121,4
-392.231346,-78.451077,4
-386.514071,-102.989674,4
-379.263229,-127.119641,4
-370.507589,-150.745236,4
-360.281891,-173.772722,4
-348.626707,-196.110731,4
-335.588281,-217.670635,4
-321.218346,-238.36689,4
-305.573917,-258.117379,4
-288.717066,-276.843739,4
-270.714676,-294.47167,4
-251.638175,-310.931229,4
-231.563252,-326.15711,4
-210.569558,-340.088902,4
-188.740391,-352.671327,4
-166.16236,-363.854463,4
-142.925049,-373.593938,4
-119.120657,-381.851109,4
-94.84363,-388.593214,4
-70.190294,-393.793503,4
-45.258465,-397.431342,4
-20.147064,-399.492298,4
5.044274,-399.968193,4
30.215598,-398.857139,4
55.267036,-396.163545,4
80.099192,-391.898098,4
104.613539,-386.077722,4
128.712812,-378.72551,4
152.301393,-369.870634,4
175.285689,-359.548226,4
197.574507,-347.799244,4
219.079411,-334.670303,4
239.715076,-320.213495,4
259.399627,-304.486179,4
278.054961,-287.550758,4
295.60706,-269.474425,4
311.986283,-250.328902,4
327.127642,-230.190152,4
340.97106,-209.13808,4
353.461612,-187.256212,4
364.549738,-164.631371,4
374.191445,-141.353324,4
382.348478,-117.514432,4
388.988471,-93.209278,4
394.085079,-68.5343,4
397.618081,-43.587398,4
399.573459,-18.467556,4
399.943455,6.72556,4
410,0,8
409.186624,25.812917,8
406.749724,51.523416,8
402.698967,77.029487,8
397.050427,102.229928,8
389.826515,127.024753,6
381.055894,151.315584,4
370.773361,175.006041,4
359.019716,198.00213,4
345.841593,220.212608,4
331.291278,241.549351,4
315.426504,261.927701,4
298.310215,281.266805,4
280.010325,299.48993,4
260.599441,316.524772,4
240.15458,332.303743,4
218.756861,346.764236,4
196.491183,359.848878,4
173.44589,371.505751,4
149.712417,381.688606,4
125.384932,390.35704,4
100.55996,397.476659,4
75.335996,403.019215,4
49.813123,406.962717,4
24.092607,409.291517,4
-1.723501,409.996377,4
-27.532771,409.0745,4
-53.232799,406.529543,4
-78.721616,402.371603,4
-103.89809,396.617179,4
-128.662329,389.289102,4
-152.916077,380.416447,4
-176.563101,370.034419,4
-199.509578,358.18421,4
-221.664463,344.912838,4
-242.939853,330.27296,4
-263.251333,314.322661,4
-282.518315,297.125229,4
-300.664352,278.748897,4
-317.617447,259.266576,4
-333.310335,238.755566,4
-347.680752,217.297249,4
-360.671681,194.976765,4
-372.231577,171.882673,4
-382.314574,148.106605,4
-390.880667,123.742896,4
-397.895867,98.888214,4
-403.332341,73.641174,4
-407.168518,48.10195,4
-409.389178,22.371871,4
-409.98551,-3.446971,4
-408.955147,-29.252138,4
-406.302178,-54.941241,4
-402.037129,-80.412354,4
-396.176923,-105.564416,4
-388.74481,-130.297632,4
-379.770279,-154.513867,4
-369.288939,-178.11704,4
-357.342375,-201.0135,4
-343.977988,-223.112401,4
-329.248805,-244.326062,4
-313.213265,-264.570313,4
-295.934993,-283.764832,4
-277.482543,-301.833461,4
-257.929129,-318.704509,4
-237.352333,-334.311038,4
-215.833797,-348.591124,4
-193.4589,-361.48811,4
-170.316419,-372.950824,4
-146.498176,-382.933786,4
-122.098673,-391.397386,4
-97.214721,-398.308044,4
-71.945051,-403.63834,4
-46.389926,-407.367125,4
-20.65074,-409.479605,4
5.170381,-409.967398,4
30.970988,-408.828568,4
56.648712,-406.067634,4
82.101671,-401.695551,4
107.228877,-395.729665,4
131.930632,-388.193648,4
156.108927,-379.1174,4
179.667832,-368.536932,4
202.51387,-356.494225,4
224.556396,-343.03706,4
245.707953,-328.218832,4
265.884618,-312.098334,4
285.006335,-294.739527,4
302.997237,-276.211286,4
319.78594,-256.587125,4
335.305833,-235.944906,4
349.495336,-214.366532,4
362.298152,-191.937618,4
373.663482,-168.747156,4
383.546231,-144.887157,4
391.90719,-120.452292,4
398.713183,-95.53951,4
403.937206,-70.247657,4
407.558534,-44.677083,4
409.562796,-18.929245,8
409.942041,6.893699,8
420,0,6
419.166786,26.4425,8
416.670448,52.780085,8
412.520893,78.908255,8
406.734584,104.723341,4
399.334479,130.122918,4
390.34994,155.006208,4
379.816614,179.274482,4
367.776295,202.83145,4
354.276754,225.583647,4
339.371553,247.440798,4
323.119833,268.316182,4
305.586074,288.126971,4
286.839845,306.794562,4
266.955525,324.244888,4
246.012009,340.408712,4
224.092394,355.221901,4
201.283651,368.62568,4
177.676277,380.566867,4
153.36394,390.998084,4
128.443102,399.877943,4
103.012641,407.171212,4
77.173459,412.848952,4
51.028077,416.888637,4
24.680232,419.274237,4
-1.765538,419.996289,4
-28.204302,419.051927,4
-54.53116,416.444897,4
-80.641655,412.185545,4
-106.43219,406.290769,4
-131.800435,398.783958,4
-156.645737,389.694897,4
-180.869518,379.059649,4
-204.375665,366.92041,4
-227.070913,353.325346,4
-248.865215,338.328398,4
-269.672097,321.989068,4
-289.409005,304.372186,4
-307.997629,285.54765,4
-325.364214,265.590151,4
-341.439856,244.578873,4
-356.160771,222.597182,4
-369.468551,199.732295,4
-381.310396,176.074933,4
-391.63932,151.718961,4
-400.414342,126.761015,4
-407.600644,101.300122,4
-413.169715,75.437301,4
-417.099458,49.275168,4
-419.37428,22.917527,4
-419.985157,-3.531044,4
-418.929663,-29.965605,4
-416.211987,-56.281271,4
-411.842913,-82.373631,4
-405.839774,-108.139158,4
-398.22639,-133.475623,4
-389.032969,-158.282498,4
-378.295986,-182.461358,4
-366.058043,-205.916268,4
-352.367696,-228.554167,4
-337.279264,-250.285234,4
-320.852613,-271.023248,4
-303.152919,-290.685926,4
-284.25041,-309.195253,4
-264.220084,-326.47779,4
-243.141414,-342.464965,4
-221.098036,-357.093347,4
-198.17741,-370.304893,4
-174.470478,-382.047186,4
-150.071302,-392.273635,4
-125.076689,-400.943664,4
-99.585812,-408.022874,4
-73.699809,-413.483178,4
-47.521388,-417.302909,4
-21.154417,-419.466912,4
5.296488,-419.966603,4
31.726378,-418.799996,4
58.030388,-415.971723,4
84.104151,-411.493003,4
109.844215,-405.381608,4
135.148452,-397.661786,4
159.916462,-388.364166,4
184.049974,-377.525638,4
207.453233,-365.189206,4
230.033382,-351.403818,4
251.70083,-336.224169,4
272.369609,-319.710488,4
291.95771,-301.928296,4
310.387413,-282.948146,4
327.585597,-262.845347,4
343.484024,-241.69966,4
358.019613,-219.594984,4
371.134692,-196.619023,4
382.777225,-172.86294,4
392.901018,-148.420991,4
401.465902,-123.390153,4
408.437894,-97.869742,4
413.789333,-71.961015,4
417.498986,-45.766768,4
419.552132,-19.390934,4
419.940627,7.061838,8
430,0,4
429.146947,27.072084,6
426.591173,54.036753,8
422.342819,80.787022,4
416.418741,107.216754,4
408.842443,133.221083,4
399.643986,158.696832,4
388.859867,183.542922,4
376.532873,207.66077,4
362.711915,230.954686,4
347.451829,253.332246,4
330.813162,274.704663,4
312.861933,294.987137,4
293.669365,314.099195,4
273.311609,331.965005,4
251.869438,348.513682,4
229.427928,363.679565,4
206.076119,377.402482,4
181.906665,389.627983,4
157.015462,400.307563,4
131.501271,409.398847,4
105.465323,416.865764,4
79.010923,422.678689,4
52.243031,426.814557,4
25.267856,429.256957,4
-1.807574,429.996201,4
-28.875833,429.029354,4
-55.829521,426.360252,4
-82.561695,421.999486,4
-108.96629,415.964359,4
-134.938541,408.278814,4
-160.375397,398.973347,4
-185.175935,388.084879,4
-209.241752,375.656611,4
-232.477363,361.737855,4
-254.790577,346.383836,4
-276.092862,329.655474,4
-296.299696,311.619143,4
-315.330906,292.346404,4
-333.110981,271.913726,4
-349.569376,250.402179,4
-364.640789,227.897115,4
-378.265421,204.487826,4
-390.389215,180.267194,4
-400.964066,155.331317,4
-409.948016,129.779135,4
-417.305422,103.712029,4
-423.00709,77.233427,4
-427.030397,50.448386,4
-429.359382,23.463182,4
-429.984803,-3.615116,4
-428.904179,-30.679071,4
-426.121797,-57.621301,4
-421.648697,-84.334908,4
-415.502626,-110.7139,4
-407.707971,-136.653614,4
-398.295658,-162.051129,4
-387.303033,-186.805676,4
-374.77371,-210.819036,4
-360.757403,-233.995933,4
-345.309722,-256.244406,4
-328.491961,-277.476182,4
-310.370846,-297.607019,4
-291.018277,-316.557045,4
-270.511038,-334.251071,4
-248.930496,-350.618893,4
-226.362275,-365.595569,4
-202.89592,-379.121677,4
-178.624537,-391.143547,4
-153.644428,-401.613483,4
-128.054706,-410.489942,4
-101.956902,-417.737705,4
-75.454566,-423.328015,4
-48.65285,-427.238692,4
-21.658094,-429.45422,4
5.422595,-429.965807,4
32.481768,-428.771425,4
59.412064,-425.875811,4
86.106631,-421.290456,4
112.459554,-415.033551,4
138.366273,-407.129924,4
163.723997,-397.610931,4
188.432116,-386.514343,4
212.392595,-373.884187,4
235.510367,-359.770576,4
257.693707,-344.229507,4
278.854599,-327.322643,4
298.909084,-309.117065,4
317.77759,-289.685007,4
335.385254,-269.10357,4
351.662215,-247.454413,4
366.543889,-224.823436,4
379.971232,-201.300428,4
391.890969,-176.978724,4
402.255804,-151.954824,4
411.024614,-126.328014,4
418.162606,-100.199974,4
423.64146,-73.674372,4
427.439438,-46.856453,4
429.541469,-19.852622,4
429.939214,7.229977,4
440,0,4
439.127109,27.701667,4
436.511898,55.293422,2
432.164745,82.66579,4
426.102898,109.710167,4
418.350407,136.319247,4
408.938032,162.387456,4
397.903119,187.811362,4
385.289451,212.490091,4
371.147075,236.325725,4
355.532104,259.223693,4
338.506492,281.093143,4
320.137792,301.847303,4
300.498885,321.403827,4
279.667693,339.685121,4
257.726867,356.618651,4
234.763461,372.137229,4
210.868587,386.179284,4
186.137052,398.689099,4
160.666984,409.617041,4
134.55944,418.91975,4
107.918005,426.560317,4
80.848386,432.508426,4
53.457986,436.740476,4
25.855481,439.239677,4
-1.849611,439.996112,4
-29.547364,439.00678,4
-57.127882,436.275607,4
-84.481734,431.813428,4
-111.500389,425.637948,4
-138.076646,417.773671,4
-164.105058,408.251797,4
-189.482352,397.110109,4
-214.107839,384.392811,4
-237.883814,370.150363,4
-260.71594,354.439274,4
-282.513626,337.321881,4
-303.190387,318.8661,4
-322.664183,299.145158,4
-340.857748,278.237301,4
-357.698896,256.225486,4
-373.120807,233.197048,4
-387.062291,209.243357,4
-399.468034,184.459454,4
-410.288811,158.943674,4
-419.481691,132.797254,4
-427.010199,106.123937,4
-432.844464,79.029553,4
-436.961337,51.621604,4
-439.344484,24.008838,4
-439.98445,-3.699189,4
-438.878695,-31.392538,4
-436.031606,-58.961332,4
-431.45448,-86.296185,4
-425.165478,-113.288642,4
-417.189552,-139.831605,4
-407.558348,-165.81976,4
-396.31008,-191.149994,4
-383.489378,-215.721805,4
-369.14711,-239.437699,4
-353.340181,-262.203578,4
-336.131309,-283.929117,4
-317.588773,-304.528113,4
-297.786144,-323.918837,4
-276.801992,-342.024352,4
-254.719577,-358.772821,4
-231.626514,-374.097792,4
-207.61443,-387.93846,4
-182.778596,-400.239909,4
-157.217554,-410.953331,4
-131.032722,-420.03622,4
-104.327993,-427.452535,4
-77.209323,-433.172853,4
-49.784311,-437.174476,4
-22.16177,-439.441527,4
5.548702,-439.965012,4
33.237158,-438.742853,4
60.79374,-435.7799,4
88.109111,-431.087908,4
115.074892,-424.685494,4
141.584093,-416.598061,4
167.531532,-406.857697,4
192.814258,-395.503049,4
217.331958,-382.579168,4
240.987352,-368.137333,4
263.686584,-352.234844,4
285.33959,-334.934797,4
305.860458,-316.305834,4
325.167766,-296.421868,4
343.184911,-275.361792,4
359.840406,-253.209167,4
375.068166,-230.051888,4
388.807773,-205.981834,4
401.004712,-181.094508,4
411.61059,-155.488657,4
420.583325,-129.265875,4
427.887318,-102.530206,4
433.493587,-75.387729,4
437.37989,-47.946138,4
439.530805,-20.314311,4
439.9378,7.398116,4
450,0,4
449.10727,28.33125,0
446.432623,56.550091,0
441.986671,84.544558,2
435.787054,112.20358,4
427.858371,139.417412,4
418.232078,166.07808,4
406.946372,192.079802,4
394.04603,217.319411,4
379.582236,241.696765,4
363.612379,265.115141,4
346.199821,287.481624,4
327.413651,308.707469,4
307.328405,328.708459,4
286.023777,347.405237,4
263.584296,364.72362,4
240.098994,380.594894,4
215.661055,394.956085,4
190.36744,407.750215,4
164.318507,418.926519,4
137.617609,428.440654,4
110.370687,436.25487,4
82.685849,442.338163,4
54.67294,446.666396,4
26.443105,449.222397,4
-1.891647,449.996024,4
-30.218895,448.984207,4
-58.426243,446.190962,4
-86.401773,441.62737,4
-114.034489,435.311538,4
-141.214752,427.268527,4
-167.834718,417.530247,4
-193.788769,406.135338,4
-218.973927,393.129011,4
-243.290264,378.562871,4
-266.641302,362.494712,4
-288.93439,344.988287,4
-310.081077,326.113056,4
-329.997459,305.943911,4
-348.604515,284.560876,4
-365.828417,262.048792,4
-381.600826,238.496981,4
-395.859162,213.998888,4
-408.546852,188.651714,4
-419.613557,162.55603,4
-429.015366,135.815374,4
-436.714976,108.535845,4
-442.681838,80.825679,4
-446.892276,52.794823,4
-449.329586,24.554493,4
-449.984096,-3.783261,4
-448.85321,-32.106005,4
-445.941415,-60.301362,4
-441.260264,-88.257462,4
-434.82833,-115.863384,4
-426.671133,-143.009596,4
-416.821038,-169.588391,4
-405.317128,-195.494312,4
-392.205046,-220.624573,4
-377.536817,-244.879464,4
-361.37064,-268.162751,4
-343.770657,-290.382051,4
-324.806699,-311.449206,4
-304.554011,-331.280628,4
-283.092947,-349.797632,4
-260.508658,-366.926749,4
-236.890753,-382.600014,4
-212.33294,-396.755243,4
-186.932655,-409.336271,4
-160.79068,-420.29318,4
-134.010739,-429.582497,4
-106.699084,-437.167366,4
-78.964081,-443.01769,4
-50.915773,-447.110259,4
-22.665447,-449.428835,4
5.674808,-449.964217,4
33.992548,-448.714282,4
62.175415,-445.683989,4
90.11159,-440.885361,4
117.690231,-434.337437,4
144.801913,-426.066199,4
171.339067,-416.104463,4
197.196401,-404.491755,4
222.271321,-391.274149,4
246.464337,-376.504091,4
269.679461,-360.240181,4
291.824581,-342.546952,4
312.811832,-323.494603,4
332.557943,-303.158728,4
350.984568,-281.620015,4
368.018597,-258.963921,4
383.592442,-235.280339,4
397.644313,-210.663239,4
410.118455,-185.210293,4
420.965376,-159.02249,4
430.142037,-132.203735,4
437.61203,-104.860438,4
443.345714,-77.101087,4
447.320342,-49.035823,4
449.520142,-20.776,4
449.936386,7.566255,4
460,0,2
459.087432,28.960834,0
456.353348,57.80676,0
451.808597,86.423326,0
445.471211,114.696992,4
437.366334,142.515577,4
427.526125,169.768704,4
415.989625,196.348242,4
402.802608,222.148731,4
388.017397,247.067804,4
371.692654,271.006589,4
353.89315,293.870104,4
334.68951,315.567635,4
314.157925,336.013092,4
292.379861,355.125354,4
269.441724,372.82859,4
245.434527,389.052558,4
220.453523,403.732887,4
194.597828,416.811331,4
167.970029,428.235997,4
140.675778,437.961557,4
112.823369,445.949422,4
84.523313,452.1679,4
55.887894,456.592316,4
27.03073,459.205117,4
-1.933684,459.995936,4
-30.890426,458.961634,4
-59.724603,456.106316,4
-88.321813,451.441311,4
-116.568589,444.985128,4
-144.352857,436.763383,4
-171.564379,426.808697,4
-198.095186,415.160568,4
-223.840014,401.865211,4
-248.696714,386.975379,4
-272.566664,370.55015,4
-295.355154,352.654693,4
-316.971768,333.360013,4
-337.330736,312.742665,4
-356.351282,290.884451,4
-373.957937,267.872099,4
-390.080844,243.796914,4
-404.656032,218.754419,4
-417.625671,192.843975,4
-428.938303,166.168386,4
-438.549041,138.833493,4
-446.419753,110.947752,4
-452.519212,82.621805,4
-456.823216,53.968041,4
-459.314688,25.100148,4
-459.983743,-3.867334,4
-458.827726,-32.819472,4
-455.851224,-61.641392,4
-451.066047,-90.218739,4
-444.491181,-118.438126,4
-436.152713,-146.187587,4
-426.083728,-173.357022,4
-414.324175,-199.83863,4
-400.920713,-225.527341,4
-385.926524,-250.32123,4
-369.401098,-274.121923,4
-351.410005,-296.834986,4
-332.024626,-318.3703,4
-311.321877,-338.64242,4
-289.383901,-357.570913,4
-266.29774,-375.080676,4
-242.154992,-391.102237,4
-217.051449,-405.572026,4
-191.086714,-418.432632,4
-164.363807,-429.633028,4
-136.988755,-439.128775,4
-109.070175,-446.882196,4
-80.718838,-452.862528,4
-52.047234,-457.046043,4
-23.169123,-459.416142,4
5.800915,-459.963422,4
34.747938,-458.68571,4
63.557091,-455.588077,4
92.11407,-450.682813,4
120.305569,-443.98938,4
148.019733,-435.534337,4
175.146602,-425.351229,4
201.578543,-413.48046,4
227.210683,-399.969131,4
251.941323,-384.870848,4
275.672338,-368.245519,4
298.309571,-350.159106,4
319.763206,-330.683372,4
339.94812,-309.895589,4
358.784225,-287.878237,4
376.196788,-264.718675,4
392.116719,-240.508791,4
406.480853,-215.344644,4
419.232199,-189.326077,4
430.320162,-162.556323,4
439.700749,-135.141596,4
447.336741,-107.19067,4
453.197841,-78.814444,4
457.260794,-50.125508,4
459.509478,-21.237689,4
459.934973,7.734394,2
470,0,2
469.067593,29.590417,0
466.274073,59.063428,0
461.630523,88.302094,0
455.155368,117.190405,2
446.874298,145.613741,4
436.820171,173.459328,4
425.032878,200.616682,4
411.559187,226.978051,4
396.452558,252.438843,4
379.772929,276.898036,4
361.58648,300.258585,4
341.965369,322.427801,4
320.987446,343.317724,4
298.735945,362.84547,4
275.299153,380.933559,4
250.770061,397.510222,4
225.245991,412.509689,4
198.828215,425.872447,4
171.621551,437.545475,4
143.733947,447.482461,4
115.276051,455.643975,4
86.360776,461.997637,4
57.102848,466.518236,4
27.618354,469.187837,4
-1.975721,469.995847,4
-31.561956,468.939061,4
-61.022964,466.021671,4
-90.241852,461.255253,4
-119.102689,454.658718,4
-147.490963,446.258239,4
-175.294039,436.087147,4
-202.401603,424.185798,4
-228.706101,410.601412,4
-254.103165,395.387888,4
-278.492026,378.605588,4
-301.775919,360.3211,4
-323.862458,340.60697,4
-344.664013,319.541418,4
-364.098049,297.208026,4
-382.087457,273.695405,4
-398.560862,249.096847,4
-413.452902,223.50995,4
-426.70449,197.036235,4
-438.263048,169.780742,4
-448.082716,141.851612,4
-456.124531,113.35966,4
-462.356586,84.417932,4
-466.754155,55.141259,4
-469.29979,25.645804,4
-469.983389,-3.951406,4
-468.802242,-33.532938,4
-465.761034,-62.981422,4
-460.871831,-92.180016,4
-454.154033,-121.012867,4
-445.634294,-149.365578,4
-435.346417,-177.125653,4
-423.331222,-204.182948,4
-409.636381,-230.430109,4
-394.316231,-255.762996,4
-377.431557,-280.081095,4
-359.049353,-303.28792,4
-339.242553,-325.291393,4
-318.089744,-346.004212,4
-295.674855,-365.344194,4
-272.086821,-383.234604,4
-247.419231,-399.60446,4
-221.769959,-414.388809,4
-195.240773,-427.528994,4
-167.936933,-438.972877,4
-139.966771,-448.675053,4
-111.441266,-456.597026,4
-82.473595,-462.707365,4
-53.178696,-466.981827,4
-23.6728,-469.40345,4
5.927022,-469.962627,4
35.503328,-468.657139,4
64.938767,-465.492166,4
94.11655,-460.480266,4
122.920908,-453.641324,4
151.237554,-445.002475,4
178.954136,-434.597995,4
205.960685,-422.469166,4
232.150046,-408.664112,4
257.418308,-393.237606,4
281.665215,-376.250856,4
304.794562,-357.771261,4
326.71458,-337.872141,4
347.338296,-316.63245,4
366.583883,-294.13646,4
384.374979,-270.473429,4
400.640995,-245.737243,4
415.317394,-220.02605,4
428.345942,-193.441861,4
439.674948,-166.090156,4
449.259461,-138.079457,4
457.061453,-109.520902,4
463.049968,-80.527802,4
467.201246,-51.215193,4
469.498815,-21.699378,4
469.933559,7.902533,0
480,0,0
479.047755,30.22,0
476.194798,60.320097,0
471.452449,90.180862,0
464.839525,119.683818,2
456.382262,148.711906,4
446.114217,177.149952,4
434.07613,204.885122,4
420.315765,231.807372,4
404.887719,257.809882,4
387.853204,282.789484,4
369.279809,306.647065,4
349.241227,329.287967,4
327.816966,350.622357,4
305.092029,370.565587,4
281.156582,389.038528,4
256.105594,405.967887,4
230.038459,421.286491,4
203.058603,434.933563,4
175.273074,446.854954,4
146.792116,457.003364,4
117.728733,465.338528,4
88.198239,471.827374,4
58.317803,476.444156,4
28.205979,479.170557,4
-2.017757,479.995759,4
-32.233487,478.916488,4
-62.321325,475.937026,4
-92.161892,471.069194,4
-121.636788,464.332307,4
-150.629068,455.753095,4
-179.023699,445.365597,4
-206.70802,433.211027,4
