,instance,IKS,theta1,theta2,theta3,theta4,theta5,theta6
2712,679.0,1.0,-2.91299588681298,-0.38974478934581486,2.569955505406756,-2.313642491538862,3.100146930809694,-0.8750676947314265
2713,679.0,2.0,-0.25811892984532764,-2.768093016791367,0.8373549842613323,-2.774001420321161,2.7990690939028644,2.4335415466389607
2714,679.0,3.0,0.16399313243768449,-2.7515709499801333,0.5824730362759969,0.7004011250713444,3.1195942385606825,-0.8221341736135696
2715,679.0,4.0,2.9676404272593273,-0.37937215517712203,2.3298778839109278,0.3265854751523103,2.847773562513692,2.5255577400705724
2716,680.0,1.0,-2.911217156282238,-0.390357721571842,2.5704223082934012,-2.327796007901704,3.0989534983750553,-0.8584702539183668
2717,680.0,2.0,-0.25702104942989035,-2.766765299311261,0.8345416894716707,-2.7722743940177663,2.804124555273499,2.4297521647529408
2718,680.0,3.0,0.16571619702392518,-2.750946618417344,0.5822137835414111,0.6858431005926274,3.11850550208358,-0.8052574004627531
2719,680.0,4.0,2.9684185383428576,-0.38057910135868933,2.3325861954632594,0.32849875536876294,2.8525244642843286,2.5215121351415815
2720,681.0,1.0,-2.9095227918243105,-0.3909690240300372,2.5709015499203614,-2.341737176270822,3.0977559360390554,-0.8421650598907636
2721,681.0,2.0,-0.2559230645221357,-2.7654543168245618,0.8317424283137562,-2.7704657230178693,2.809139078273995,2.4259089546042296
2722,681.0,3.0,0.1673544599614187,-2.750323774846554,0.5819393088953771,0.6714966996646486,3.117411633780112,-0.788672042143046
2723,681.0,4.0,2.9691991086049847,-0.3817708286782677,2.33527838631321,0.33050140882761286,2.857234477908946,2.517406114845247
2724,682.0,1.0,-2.90790943524038,-0.3915786353373938,2.5713936500524803,-2.3554745367723022,3.096552981008602,-0.8261395694793251
2725,682.0,2.0,-0.25482472028639996,-2.7641598839524333,0.8289574786505447,-2.76857373564803,2.8141125540429868,2.422010475769364
2726,682.0,3.0,0.1689112247236119,-2.7497024720506444,0.5816491406227117,0.6573541284378448,3.1163111829224306,-0.7723662475025643
2727,682.0,4.0,2.969982400315265,-0.3829475087654222,2.3379540848450673,0.33259546807484175,2.8619033568410295,2.51323798683276
2728,683.0,1.0,-2.9063739768682995,-0.3921864959601741,2.5718990499477896,-2.369015749441946,3.095343406788224,-0.8103823828188934
